filename,concept,start_time,start_sec,duration_sec,offset,csv_start_sec
JBIL_107_A_grass_Kalh01.wav,grass,1:01:10.000,3670.0,0.5,884.0,2786.0
JBIL_108_A_sky_Kalh01.wav,sky,1:01:28.280,3688.28,0.719,884.0,2804.28
JBIL_109_A_cloud_Kalh01.wav,cloud,1:01:49.547,3709.547,0.582,884.0,2825.547
JBIL_110_A_shadow_Kalh01.wav,shadow,1:02:02.619,3722.619,0.704,884.0,2838.619
JBIL_111_A_sun_Kalh01.wav,sun,1:02:10.224,3730.224,0.577,884.0,2846.224
JBIL_112_A_day_Kalh01.wav,day,1:02:20.597,3740.597,0.699,884.0,2856.597
JBIL_113_A_moon_Kalh01.wav,moon,1:02:34.559,3754.559,0.643,884.0,2870.559
JBIL_114_A_night_Kalh01.wav,night,1:02:51.639,3771.639,0.587,884.0,2887.639
JBIL_115_A_star_Kalh01.wav,star,1:03:01.000,3781.0,0.693,884.0,2897.0
JBIL_116_A_wind_Kalh01.wav,wind,1:03:12.726,3792.726,0.669,884.0,2908.726
JBIL_117_A_dirt_earth_Kalh01.wav,"dirt, earth",1:03:24.667,3804.667,0.674,884.0,2920.667
JBIL_118_A_mountain_Kalh01.wav,mountain,1:03:41.708,3821.708,0.706,884.0,2937.708
JBIL_119_A_stone_Kalh01.wav,stone,1:03:56.297,3836.297,0.702,884.0,2952.297
JBIL_119_B_stone_Kalh01.wav,stone,1:04:10.000,3850.0,0.851,884.0,2966.0
JBIL_119_C_stone_Kalh01.wav,stone,1:04:18.827,3858.827,0.516,884.0,2974.827
JBIL_120_A_sand_Kalh01.wav,sand,1:04:56.946,3896.946,0.529,884.0,3012.946
JBIL_121_A_dust_Kalh01.wav,dust,1:05:19.150,3919.15,0.577,884.0,3035.15
JBIL_122_A_water_Kalh01.wav,water,1:05:26.798,3926.798,0.577,884.0,3042.798
JBIL_123_A_ice_Kalh01.wav,ice,1:05:34.681,3934.681,0.591,884.0,3050.681
JBIL_124_A_snow_Kalh01.wav,snow,1:05:44.112,3944.112,0.699,884.0,3060.112
JBIL_125_A_fog_Kalh01.wav,fog,1:06:33.949,3993.949,0.597,884.0,3109.949
JBIL_126_A_rain_Kalh01.wav,rain,1:06:45.137,4005.137,0.862,884.0,3121.137
JBIL_127_A_river_Kalh01.wav,river,1:06:53.829,4013.829,0.733,884.0,3129.829
JBIL_128_A_lake_Kalh01.wav,lake,1:07:26.721,4046.721,0.937,884.0,3162.721
JBIL_128_B_lake_Kalh01.wav,lake,1:08:00.908,4080.908,0.74,884.0,3196.908
JBIL_129_A_sea_Kalh01.wav,sea,1:08:15.710,4095.71,0.638,884.0,3211.71
JBIL_130_A_fire_Kalh01.wav,fire,1:09:03.516,4143.516,0.686,884.0,3259.516
JBIL_131_A_smoke_Kalh01.wav,smoke,1:09:24.568,4164.568,0.788,884.0,3280.568
JBIL_132_A_ash_Kalh01.wav,ash,1:09:35.783,4175.783,0.74,884.0,3291.783
JBIL_133_A_year_Kalh01.wav,year,1:09:47.768,4187.768,0.822,884.0,3303.768
JBIL_134_A_summer_Kalh01.wav,summer,1:09:55.881,4195.881,0.862,884.0,3311.881
JBIL_135_A_winter_Kalh01.wav,winter,1:10:04.455,4204.455,0.849,884.0,3320.455
JBIL_136_A_house_Kalh01.wav,house,1:10:26.378,4226.378,0.563,884.0,3342.378
JBIL_136_B_house_Kalh01.wav,house,1:10:33.829,4233.829,0.733,884.0,3349.829
JBIL_137_A_meat_Kalh01.wav,meat,1:10:48.273,4248.273,0.638,884.0,3364.273
JBIL_138_A_rice_Kalh01.wav,rice,1:10:57.527,4257.527,0.822,884.0,3373.527
JBIL_139_A_salt_eating_Kalh01.wav,salt (eating),1:11:13.799,4273.799,0.543,884.0,3389.799
JBIL_140_A_fat_n_Kalh01.wav,fat (n.),1:11:24.743,4284.743,0.5,884.0,3400.743
JBIL_141_A_egg_eg_chicken_Kalh01.wav,"egg (e.g., chicken)",1:11:38.697,4298.697,0.5,884.0,3414.697
JBIL_142_A_milk_Kalh01.wav,milk,1:11:46.071,4306.071,0.747,884.0,3422.071
JBIL_143_A_honey_Kalh01.wav,honey,1:11:54.452,4314.452,1.1,884.0,3430.452
JBIL_144_A_walnut_Kalh01.wav,walnut,1:12:09.846,4329.846,0.706,884.0,3445.846
JBIL_145_A_fruit_Kalh01.wav,fruit,1:12:24.541,4344.541,0.631,884.0,3460.541
JBIL_146_A_hungry_Kalh01.wav,hungry,1:12:33.626,4353.626,0.93,884.0,3469.626
JBIL_147_A_thirsty_Kalh01.wav,thirsty,1:13:21.774,4401.774,0.754,884.0,3517.774
JBIL_148_A_bitter_Kalh01.wav,bitter,1:13:43.791,4423.791,0.5,884.0,3539.791
JBIL_149_A_fresh_Kalh01.wav,fresh,1:14:04.504,4444.504,0.597,884.0,3560.504
JBIL_150_A_good_Kalh01.wav,good,1:14:14.338,4454.338,0.72,884.0,3570.338
JBIL_151_A_bad_Kalh01.wav,bad,1:14:29.581,4469.581,0.631,884.0,3585.581
JBIL_152_A_rotten_Kalh01.wav,rotten,1:14:43.168,4483.168,0.781,884.0,3599.168
JBIL_153_A_old_thing_Kalh01.wav,old (thing),1:15:28.123,4528.123,0.645,884.0,3644.123
JBIL_154_A_new_Kalh01.wav,new,1:15:41.897,4541.897,0.604,884.0,3657.897
JBIL_155_A_sweet_Kalh01.wav,sweet,1:15:46.479,4546.479,0.611,884.0,3662.479
JBIL_156_A_hot_fire_Kalh01.wav,hot (fire),1:16:02.932,4562.932,0.645,884.0,3678.932
JBIL_157_A_cold_Kalh01.wav,cold,1:16:13.727,4573.727,0.638,884.0,3689.727
JBIL_158_A_long_thing_Kalh01.wav,long (thing),1:16:34.745,4594.745,0.856,884.0,3710.745
JBIL_158_B_long_thing_Kalh01.wav,long (thing),1:16:44.708,4604.708,0.591,884.0,3720.708
JBIL_159_A_short_length_Kalh01.wav,short (length),1:16:52.000,4612.0,0.534,884.0,3728.0
JBIL_160_A_wide_Kalh01.wav,wide,1:17:08.559,4628.559,0.55,884.0,3744.559
JBIL_161_A_narrow_Kalh01.wav,narrow,1:17:19.077,4639.077,0.869,884.0,3755.077
JBIL_162_A_thick_Kalh01.wav,thick,1:17:29.073,4649.073,0.801,884.0,3765.073
JBIL_163_A_thin_Kalh01.wav,thin,1:17:50.075,4670.075,0.856,884.0,3786.075
JBIL_164_A_heavy_Kalh01.wav,heavy,1:18:00.205,4680.205,0.842,884.0,3796.205
JBIL_165_A_full_Kalh01.wav,full,1:18:08.464,4688.464,0.535,884.0,3804.464
JBIL_166_A_dirty_Kalh01.wav,dirty,1:18:21.917,4701.917,0.801,884.0,3817.917
JBIL_167_A_dry_Kalh01.wav,dry,1:18:29.079,4709.079,0.754,884.0,3825.079
JBIL_168_A_wet_Kalh01.wav,wet,1:18:35.536,4715.536,0.692,884.0,3831.536
JBIL_169_A_big_Kalh01.wav,big,1:19:01.645,4741.645,0.801,884.0,3857.645
JBIL_169_B_big_Kalh01.wav,big,1:19:13.663,4753.663,0.706,884.0,3869.663
JBIL_170_A_small_Kalh01.wav,small,1:19:51.843,4791.843,0.754,884.0,3907.843
JBIL_171_A_round_Kalh01.wav,round,1:20:06.173,4806.173,0.658,884.0,3922.173
JBIL_172_A_hard_Kalh01.wav,hard,1:20:21.273,4821.273,0.638,884.0,3937.273
JBIL_172_B_hard_Kalh01.wav,hard,1:20:32.393,4832.393,0.869,884.0,3948.393
JBIL_173_A_sharp_Kalh01.wav,sharp,1:20:49.244,4849.244,0.755,884.0,3965.244
JBIL_174_A_smooth_Kalh01.wav,smooth,1:21:05.111,4865.111,0.577,884.0,3981.111
JBIL_175_A_straight_Kalh01.wav,straight,1:21:23.202,4883.202,0.72,884.0,3999.202
JBIL_176_A_true_Kalh01.wav,true,1:21:31.283,4891.283,0.716,884.0,4007.283
JBIL_177_A_green_Kalh01.wav,green,1:21:45.934,4905.934,1.065,884.0,4021.934
JBIL_178_A_yellow_Kalh01.wav,yellow,1:22:25.306,4945.306,0.625,884.0,4061.306
JBIL_179_A_red_Kalh01.wav,red,1:22:33.052,4953.052,0.733,884.0,4069.052
JBIL_179_B_red_Kalh01.wav,red,1:22:45.214,4965.214,0.611,884.0,4081.214
JBIL_180_A_black_Kalh01.wav,black,1:22:56.950,4976.95,0.597,884.0,4092.95
JBIL_180_B_black_Kalh01.wav,black,1:23:11.758,4991.758,0.597,884.0,4107.758
JBIL_181_A_white_Kalh01.wav,white,1:23:20.719,5000.719,0.754,884.0,4116.719
JBIL_181_B_white_Kalh01.wav,white,1:23:35.570,5015.57,0.713,884.0,4131.57
JBIL_182_A_go_PRES_3sg_Kalh01.wav,go_PRES_3sg,1:24:26.201,5066.201,0.611,884.0,4182.201
JBIL_183_A_go_PAST_3sg_Kalh01.wav,go_PAST_3sg,1:25:34.546,5134.546,0.5,884.0,4250.546
JBIL_184_A_come_PRES_3sg_Kalh01.wav,come_PRES_3sg,1:26:00.507,5160.507,0.849,884.0,4276.507
JBIL_184_B_come_PRES_3sg_Kalh01.wav,come_PRES_3sg,1:26:02.871,5162.871,0.794,884.0,4278.871
JBIL_185_A_come_PAST_3sg_Kalh01.wav,come_PAST_3sg,1:26:22.785,5182.785,0.652,884.0,4298.785
JBIL_186_A_turn_tr__PRES_3sg_Kalh01.wav,turn (tr.) _PRES_3sg,1:28:33.956,5313.956,1.043,884.0,4429.956
JBIL_187_A_turn_tr_PAST_3sg_Kalh01.wav,turn (tr.)_PAST_3sg,1:29:16.418,5356.418,1.665,884.0,4472.418
JBIL_188_A_stand_PRES_3sg_Kalh01.wav,stand_PRES_3sg,1:29:36.266,5376.266,0.638,884.0,4492.266
JBIL_189_A_stand_PAST_3sg_Kalh01.wav,stand_PAST_3sg,1:29:45.119,5385.119,0.628,884.0,4501.119
JBIL_190_A_sit_PRES_3sg_Kalh01.wav,sit_PRES_3sg,1:30:40.251,5440.251,0.748,884.0,4556.251
JBIL_191_A_sit_PAST_3sg_Kalh01.wav,sit_PAST_3sg,1:31:06.450,5466.45,0.725,884.0,4582.45
JBIL_192_A_lie_down_PRES_3sg_Kalh01.wav,lie down_PRES_3sg,1:31:20.000,5480.0,1.0,884.0,4596.0
JBIL_193_A_lie_down_PAST_3sg_Kalh01.wav,lie down_PAST_3sg,1:31:34.811,5494.811,0.909,884.0,4610.811
JBIL_194_A_fall_PRES_3sg_Kalh01.wav,fall_PRES_3sg,1:32:51.942,5571.942,1.057,884.0,4687.942
JBIL_195_A_fall_PAST_3sg_Kalh01.wav,fall_PAST_3sg,1:33:03.296,5583.296,1.277,884.0,4699.296
JBIL_196_A_walk_PRES_3sg_Kalh01.wav,walk_PRES_3sg,1:33:17.710,5597.71,0.929,884.0,4713.71
JBIL_197_A_walk_PAST_3sg_Kalh01.wav,walk_PAST_3sg,1:33:29.426,5609.426,1.073,884.0,4725.426
JBIL_198_A_run_PRES_3sg_Kalh01.wav,run_PRES_3sg,1:33:42.781,5622.781,0.837,884.0,4738.781
JBIL_199_A_run_PAST_3sg_Kalh01.wav,run_PAST_3sg,1:33:51.500,5631.5,0.659,884.0,4747.5
JBIL_200_A_swim_PRES_3sg_Kalh01.wav,swim_PRES_3sg,1:34:00.198,5640.198,1.169,884.0,4756.198
JBIL_201_A_swim_PAST_3sg_Kalh01.wav,swim_PAST_3sg,1:34:11.703,5651.703,1.082,884.0,4767.703
JBIL_202_A_fly_PRES_3sg_Kalh01.wav,fly_PRES_3sg,1:34:49.093,5689.093,0.906,884.0,4805.093
JBIL_203_A_fly_PAST_3sg_Kalh01.wav,fly_PAST_3sg,1:35:01.307,5701.307,1.312,884.0,4817.307
JBIL_204_A_see_PRES_3sg_Kalh01.wav,see_PRES_3sg,1:35:11.689,5711.689,1.117,884.0,4827.689
JBIL_205_A_see_PAST_3sg_Kalh01.wav,see_PAST_3sg,1:35:21.363,5721.363,1.069,884.0,4837.363
JBIL_206_A_hear_PRES_3sg_Kalh01.wav,hear_PRES_3sg,1:35:33.330,5733.33,1.357,884.0,4849.33
JBIL_207_A_hear_PAST_3sg_Kalh01.wav,hear_PAST_3sg,1:35:47.558,5747.558,1.081,884.0,4863.558
JBIL_208_A_smell_PRES_3sg_Kalh01.wav,smell_PRES_3sg,1:36:00.464,5760.464,1.406,884.0,4876.464
JBIL_208_B_smell_PRES_3sg_Kalh01.wav,smell_PRES_3sg,1:36:12.478,5772.478,1.285,884.0,4888.478
JBIL_209_A_smell__PAST_3sg_Kalh01.wav,smell _PAST_3sg,1:36:22.270,5782.27,1.225,884.0,4898.27
JBIL_209_B_smell__PAST_3sg_Kalh01.wav,smell _PAST_3sg,1:36:32.202,5792.202,1.237,884.0,4908.202
JBIL_210_A_do_PRES_3sg_Kalh01.wav,do_PRES_3sg,1:36:47.741,5807.741,1.009,884.0,4923.741
JBIL_211_A_do_PAST_3sg_Kalh01.wav,do_PAST_3sg,1:36:55.843,5815.843,0.865,884.0,4931.843
JBIL_212_A_live_PRES_3sg_Kalh01.wav,live_PRES_3sg,1:37:07.832,5827.832,1.057,884.0,4943.832
JBIL_213_A_live_PAST_3sg_Kalh01.wav,live_PAST_3sg,1:37:26.000,5846.0,1.078,884.0,4962.0
JBIL_214_A_die_PRES_3sg_Kalh01.wav,die_PRES_3sg,1:37:35.855,5855.855,0.889,884.0,4971.855
JBIL_215_A_die_PAST_3sg_Kalh01.wav,die_PAST_3sg,1:37:47.583,5867.583,1.309,884.0,4983.583
JBIL_216_A_sleep_PRES_3sg_Kalh01.wav,sleep_PRES_3sg,1:37:56.000,5876.0,1.428,884.0,4992.0
JBIL_217_A_sleep_PAST_3sg_Kalh01.wav,sleep_PAST_3sg,1:38:16.306,5896.306,0.841,884.0,5012.306
JBIL_218_A_breathe_PRES_3sg_Kalh01.wav,breathe_PRES_3sg,1:38:28.000,5908.0,1.236,884.0,5024.0
JBIL_219_A_breathe_PAST_3sg_Kalh01.wav,breathe_PAST_3sg,1:38:38.422,5918.422,1.577,884.0,5034.422
JBIL_220_A_blow_PRES_3sg_Kalh01.wav,blow_PRES_3sg,1:38:54.830,5934.83,1.169,884.0,5050.83
JBIL_221_A_blow_PAST_3sg_Kalh01.wav,blow_PAST_3sg,1:39:06.129,5946.129,1.345,884.0,5062.129
JBIL_222_A_swell_PRES_3sg_Kalh01.wav,swell_PRES_3sg,1:39:29.760,5969.76,1.129,884.0,5085.76
JBIL_223_A_swell_PAST_3sg_Kalh01.wav,swell_PAST_3sg,1:39:41.510,5981.51,1.406,884.0,5097.51
JBIL_224_A_spit_PRES_3sg_Kalh01.wav,spit_PRES_3sg,1:40:27.849,6027.849,1.237,884.0,5143.849
JBIL_225_A_spit_PAST_3sg_Kalh01.wav,spit_PAST_3sg,1:40:33.570,6033.57,1.189,884.0,5149.57
JBIL_226_A_vomit_PRES_3sg_Kalh01.wav,vomit_PRES_3sg,1:40:44.000,6044.0,1.267,884.0,5160.0
JBIL_227_A_vomit_PAST_3sg_Kalh01.wav,vomit_PAST_3sg,1:41:00.915,6060.915,1.357,884.0,5176.915
JBIL_228_A_bite_PRES_3sg_Kalh01.wav,bite_PRES_3sg,1:41:13.753,6073.753,1.153,884.0,5189.753
JBIL_229_A_bite_PAST_3sg_Kalh01.wav,bite_PAST_3sg,1:41:33.022,6093.022,1.382,884.0,5209.022
JBIL_230_A_eat_PRES_3sg_Kalh01.wav,eat_PRES_3sg,1:41:42.288,6102.288,0.901,884.0,5218.288
JBIL_231_A_eat_PAST_3sg_Kalh01.wav,eat_PAST_3sg,1:41:46.995,6106.995,0.781,884.0,5222.995
JBIL_232_A_drink_PRES_3sg_Kalh01.wav,drink_PRES_3sg,1:42:44.206,6164.206,0.853,884.0,5280.206
JBIL_233_A_drink_PAST_3sg_Kalh01.wav,drink_PAST_3sg,1:42:53.079,6173.079,0.92,884.0,5289.079
JBIL_234_A_fear_PRES_3sg_Kalh01.wav,fear_PRES_3sg,1:43:01.897,6181.897,0.973,884.0,5297.897
JBIL_235_A_fear_PAST_3sg_Kalh01.wav,fear_PAST_3sg,1:43:26.000,6206.0,1.172,884.0,5322.0
JBIL_236_A_know_PRES_3sg_Kalh01.wav,know_PRES_3sg,1:44:31.184,6271.184,1.141,884.0,5387.184
JBIL_237_A_know_PAST_3sg_Kalh01.wav,know_PAST_3sg,1:44:40.879,6280.879,1.237,884.0,5396.879
JBIL_238_A_think_PRES_3sg_Kalh01.wav,think_PRES_3sg,1:44:50.113,6290.113,1.357,884.0,5406.113
JBIL_239_A_think_PAST_3sg_Kalh01.wav,think_PAST_3sg,1:45:01.094,6301.094,1.189,884.0,5417.094
JBIL_240_A_count_PRES_3sg_Kalh01.wav,count_PRES_3sg,1:45:14.762,6314.762,1.069,884.0,5430.762
JBIL_241_A_count_PAST_3sg_Kalh01.wav,count_PAST_3sg,1:45:23.667,6323.667,1.237,884.0,5439.667
JBIL_242_A_laugh_PRES_3sg_Kalh01.wav,laugh_PRES_3sg,1:45:35.658,6335.658,0.973,884.0,5451.658
JBIL_243_A_laugh_PAST_3sg_Kalh01.wav,laugh_PAST_3sg,1:45:42.361,6342.361,0.937,884.0,5458.361
JBIL_244_A_cry_PRES_3sg_Kalh01.wav,cry_PRES_3sg,1:45:50.984,6350.984,1.406,884.0,5466.984
JBIL_245_A_cry_PAST_3sg_Kalh01.wav,cry_PAST_3sg,1:45:58.963,6358.963,1.036,884.0,5474.963
JBIL_246_A_say_PRES_3sg_Kalh01.wav,say_PRES_3sg,1:46:16.457,6376.457,0.985,884.0,5492.457
JBIL_247_A_say_PAST_3sg_Kalh01.wav,say_PAST_3sg,1:46:28.000,6388.0,0.958,884.0,5504.0
JBIL_248_A_sing_PRES_3sg_Kalh01.wav,sing_PRES_3sg,1:46:56.785,6416.785,1.646,884.0,5532.785
JBIL_249_A_sing_PAST_3sg_Kalh01.wav,sing_PAST_3sg,1:47:12.966,6432.966,1.502,884.0,5548.966
JBIL_250_A_play_PRES_3sg_Kalh01.wav,play_PRES_3sg,1:47:20.947,6440.947,1.273,884.0,5556.947
JBIL_251_A_play_PAST_3sg_Kalh01.wav,play_PAST_3sg,1:47:33.648,6453.648,1.333,884.0,5569.648
JBIL_252_A_give_PRES_3sg_Kalh01.wav,give_PRES_3sg,1:47:46.000,6466.0,0.814,884.0,5582.0
JBIL_253_A_give_PAST_3sg_Kalh01.wav,give_PAST_3sg,1:47:51.111,6471.111,1.057,884.0,5587.111
JBIL_254_A_fight_PRES_3sg_Kalh01.wav,fight_PRES_3sg,1:47:59.646,6479.646,1.357,884.0,5595.646
JBIL_255_A_fight_PAST_3sg_Kalh01.wav,fight_PAST_3sg,1:48:09.712,6489.712,1.309,884.0,5605.712
JBIL_256_A_kill_PRES_3sg_Kalh01.wav,kill_PRES_3sg,1:48:20.922,6500.922,1.077,884.0,5616.922
JBIL_257_A_kill_PAST_3sg_Kalh01.wav,kill_PAST_3sg,1:48:34.309,6514.309,1.093,884.0,5630.309
JBIL_258_A_take_PRES_3sg_Kalh01.wav,take_PRES_3sg,1:48:55.550,6535.55,1.009,884.0,5651.55
JBIL_259_A_take_PAST_3sg_Kalh01.wav,take_PAST_3sg,1:49:02.772,6542.772,0.949,884.0,5658.772
JBIL_260_A_push_PRES_3sg_Kalh01.wav,push_PRES_3sg,1:49:11.448,6551.448,1.189,884.0,5667.448
JBIL_261_A_push_PAST_3sg_Kalh01.wav,push_PAST_3sg,1:49:20.756,6560.756,1.243,884.0,5676.756
JBIL_262_A_pull_PRES_3sg_Kalh01.wav,pull_PRES_3sg,1:49:28.557,6568.557,1.129,884.0,5684.557
JBIL_263_A_pull_PAST_3sg_Kalh01.wav,pull_PAST_3sg,1:49:37.186,6577.186,1.093,884.0,5693.186
JBIL_264_A_close_PRES_3sg_Kalh01.wav,close_PRES_3sg,1:49:47.495,6587.495,1.093,884.0,5703.495
JBIL_265_A_close_PAST_3sg_Kalh01.wav,close_PAST_3sg,1:49:57.358,6597.358,1.045,884.0,5713.358
JBIL_266_A_tie_PRES_3sg_Kalh01.wav,tie_PRES_3sg,1:50:13.366,6613.366,1.225,884.0,5729.366
JBIL_267_A_tie_PAST_3sg_Kalh01.wav,tie_PAST_3sg,1:50:32.399,6632.399,1.6,884.0,5748.399
JBIL_268_A_carry_PRES_3sg_Kalh01.wav,carry_PRES_3sg,1:51:45.445,6705.445,1.478,884.0,5821.445
JBIL_269_A_carry_PAST_3sg_Kalh01.wav,carry_PAST_3sg,1:52:44.000,6764.0,2.273,884.0,5880.0
JBIL_270_A_hit_PRES_3sg_Kalh01.wav,hit_PRES_3sg,1:53:16.245,6796.245,1.466,884.0,5912.245
JBIL_271_A_hit_PAST_3sg_Kalh01.wav,hit_PAST_3sg,1:53:28.946,6808.946,1.285,884.0,5924.946
JBIL_272_A_cut_PRES_3sg_Kalh01.wav,cut_PRES_3sg,1:54:02.304,6842.304,1.273,884.0,5958.304
JBIL_273_A_cut_PAST_3sg_Kalh01.wav,cut_PAST_3sg,1:54:09.718,6849.718,1.117,884.0,5965.718
JBIL_274_A_scratch_PRES_3sg_Kalh01.wav,scratch_PRES_3sg,1:55:11.354,6911.354,1.273,884.0,6027.354
JBIL_275_A_scratch_PAST_3sg_Kalh01.wav,scratch_PAST_3sg,1:55:21.743,6921.743,1.117,884.0,6037.743
JBIL_276_A_wash_PRES_3sg_Kalh01.wav,wash_PRES_3sg,1:55:36.564,6936.564,1.093,884.0,6052.564
JBIL_277_A_wash_PAST_3sg_Kalh01.wav,wash_PAST_3sg,1:55:42.799,6942.799,1.105,884.0,6058.799
JBIL_278_A_sew_PRES_3sg_Kalh01.wav,sew_PRES_3sg,1:56:08.230,6968.23,1.033,884.0,6084.23
JBIL_279_A_sew_PAST_3sg_Kalh01.wav,sew_PAST_3sg,1:56:18.257,6978.257,1.165,884.0,6094.257
JBIL_280_A_burn_intr_PRES_3sg_Kalh01.wav,burn (intr.)_PRES_3sg,1:56:37.809,6997.809,1.093,884.0,6113.809
JBIL_281_A_burn_intr_PAST_3sg_Kalh01.wav,burn (intr.)_PAST_3sg,1:56:53.682,7013.682,1.129,884.0,6129.682
JBIL_282_A_freeze_PRES_3sg_Kalh01.wav,freeze_PRES_3sg,1:57:04.899,7024.899,1.1,884.0,6140.899
JBIL_283_A_freeze_PAST_3sg_Kalh01.wav,freeze_PAST_3sg,1:57:21.888,7041.888,1.321,884.0,6157.888
JBIL_284_A_throw_PRES_3sg_Kalh01.wav,throw_PRES_3sg,1:57:40.643,7060.643,1.356,884.0,6176.643
JBIL_285_A_throw_PAST_3sg_Kalh01.wav,throw_PAST_3sg,1:57:50.908,7070.908,1.092,884.0,6186.908
JBIL_286_A_hunt_PRES_3sg_Kalh01.wav,hunt_PRES_3sg,1:58:10.524,7090.524,1.381,884.0,6206.524
JBIL_287_A_hunt_PAST_3sg_Kalh01.wav,hunt_PAST_3sg,1:58:18.876,7098.876,1.124,884.0,6214.876
JBIL_288_A_pour_PRES_3sg_Kalh01.wav,pour_PRES_3sg,1:58:37.467,7117.467,1.021,884.0,6233.467
JBIL_289_A_pour_PAST_3sg_Kalh01.wav,pour_PAST_3sg,1:58:49.346,7129.346,1.105,884.0,6245.346
JBIL_290_A_grind_PRES_3sg_Kalh01.wav,grind_PRES_3sg,2:00:34.425,7234.425,1.129,884.0,6350.425
JBIL_291_A_grind_PAST_3sg_Kalh01.wav,grind_PAST_3sg,2:00:38.000,7238.0,1.136,884.0,6354.0
JBIL_292_A_dig_PRES_3sg_Kalh01.wav,dig_PRES_3sg,2:01:25.251,7285.251,1.129,884.0,6401.251
JBIL_293_A_dig_PAST_3sg_Kalh01.wav,dig_PAST_3sg,2:01:32.939,7292.939,1.06,884.0,6408.939
JBIL_294_A_hide_PRES_3sg_Kalh01.wav,hide_PRES_3sg,2:01:58.487,7318.487,1.237,884.0,6434.487
JBIL_295_A_hide_PAST_3sg_Kalh01.wav,hide_PAST_3sg,2:02:10.562,7330.562,1.437,884.0,6446.562
JBIL_296_A_sweep_PRES_3sg_Kalh01.wav,sweep_PRES_3sg,2:02:26.404,7346.404,1.249,884.0,6462.404
JBIL_297_A_sweep_PAST_3sg_Kalh01.wav,sweep_PAST_3sg,2:02:39.128,7359.128,1.418,884.0,6475.128
JBIL_298_A_this_Kalh01.wav,this,2:03:00.163,7380.163,0.961,884.0,6496.163
JBIL_298_B_this_Kalh01.wav,this,2:03:10.325,7390.325,0.674,884.0,6506.325
JBIL_299_A_that_Kalh01.wav,that,2:03:35.101,7415.101,0.722,884.0,6531.101
JBIL_300_A_here_Kalh01.wav,here,2:03:45.136,7425.136,0.749,884.0,6541.136
JBIL_301_A_near_Kalh01.wav,near,2:04:04.784,7444.784,0.984,884.0,6560.784
JBIL_302_A_there_Kalh01.wav,there,2:04:20.615,7460.615,0.804,884.0,6576.615
JBIL_303_A_far_Kalh01.wav,far,2:04:35.816,7475.816,0.641,884.0,6591.816
JBIL_304_A_to_the_right_Kalh01.wav,(to the) right,2:05:01.546,7501.546,0.668,884.0,6617.546
JBIL_305_A_to_the_left_Kalh01.wav,(to the) left,2:05:13.156,7513.156,0.758,884.0,6629.156
JBIL_306_A_under_Kalh01.wav,under,2:05:21.786,7521.786,0.876,884.0,6637.786
JBIL_307_A_with_Kalh01.wav,with,2:05:40.229,7540.229,0.614,884.0,6656.229
JBIL_308_A_not_Kalh01.wav,not,2:06:02.209,7562.209,0.587,884.0,6678.209
JBIL_309_A_today_Kalh01.wav,today,2:06:15.257,7575.257,0.742,884.0,6691.257
JBIL_310_A_yesterday_Kalh01.wav,yesterday,2:06:23.169,7583.169,0.83,884.0,6699.169
JBIL_311_A_two_days_ago_Kalh01.wav,two days ago,2:06:37.000,7597.0,0.776,884.0,6713.0
JBIL_312_A_tomorrow_Kalh01.wav,tomorrow,2:06:47.906,7607.906,0.885,884.0,6723.906
JBIL_313_A_the_day_after_tomorrow_Kalh01.wav,the day after tomorrow,2:06:59.732,7619.732,0.921,884.0,6735.732
JBIL_314_A_where_Kalh01.wav,where,2:07:12.356,7632.356,0.644,884.0,6748.356
JBIL_315_A_when_Kalh01.wav,when,2:07:23.000,7643.0,0.5,884.0,6759.0
JBIL_316_A_how_Kalh01.wav,how,2:07:30.531,7650.531,0.668,884.0,6766.531
JBIL_317_A_who_Kalh01.wav,who,2:07:37.800,7657.8,0.632,884.0,6773.8
JBIL_318_A_what_Kalh01.wav,what,2:07:45.593,7665.593,0.551,884.0,6781.593
JBIL_319_A_Im_a_teacher_Kalh01.wav,Im a teacher,2:08:15.270,7695.27,1.011,884.0,6811.27
JBIL_320_A_He_sees_me_Kalh01.wav,He sees me,2:08:27.157,7707.157,1.283,884.0,6823.157
JBIL_321_A_I_Kalh01.wav,I,2:08:57.690,7737.69,0.722,884.0,6853.69
JBIL_321_B_I_Kalh01.wav,I,2:09:06.219,7746.219,0.596,884.0,6862.219
JBIL_322_A_you_sg_Kalh01.wav,you (sg.),2:09:30.688,7770.688,0.56,884.0,6886.688
JBIL_322_B_you_sg_Kalh01.wav,you (sg.),2:09:38.791,7778.791,0.5,884.0,6894.791
JBIL_324_A_we_Kalh01.wav,we,2:09:48.242,7788.242,0.757,884.0,6904.242
JBIL_325_A_you_pl_Kalh01.wav,you (pl.),2:09:58.150,7798.15,0.641,884.0,6914.15
JBIL_326_A_they_Kalh01.wav,they,2:10:11.000,7811.0,0.604,884.0,6927.0
KLQ_1_1_A_hair_collective_Kalh01.wav,hair (collective),2:12:29.000,7949.0,0.773,884.0,7065.0
KLQ_1_2_A_forehead_Kalh01.wav,forehead,2:12:50.686,7970.686,0.546,884.0,7086.686
KLQ_1_3_A_eyelid_Kalh01.wav,eyelid,2:13:11.500,7991.5,0.682,884.0,7107.5
KLQ_1_4_A_eyebrow_Kalh01.wav,eyebrow,2:13:31.301,8011.301,0.698,884.0,7127.301
